fullName,organizations,location,status,typeOfDeath,startDisplay,mtpage,type,motiveConfirmed,charges
Marcos de Barros Leopoldo Guerra,Ubatuba Cobra,Brazil,Killed,Murder,"December 23, 2014",https://cpj.org/data/people/marcos-de-barros-leopoldo-guerra/,Journalist,Confirmed,
Marcos Efraín Montalvo,Freelance,Colombia,Killed,Murder,"September 19, 2021",https://cpj.org/data/people/marcos-efrain-montalvo/,Journalist,Confirmed,
Marcos Hernández Bautista,"Noticias, Voz e Imagen de Oaxaca",Mexico,Killed,Murder,"September 21, 2018",https://cpj.org/data/people/marcos-hernandez-bautista/,Journalist,Confirmed,
María Carlin Fernández,Peruvian Radio and Television Network,Peru,Killed,Murder,"December 10, 1993",https://cpj.org/data/people/maria-carlin-fernandez/,Journalist,Confirmed,
María Efigenia Vásquez Astudillo,Renacer Kokonuko,Colombia,Killed,Dangerous Assignment,"October 8, 2017",https://cpj.org/data/people/maria-efigenia-vasquez-astudillo/,Journalist,Confirmed,
Maria Elena Ferral Hernández,"El Diario de Xalapa,El Quinto Poder",Mexico,Killed,Murder,"March 30, 2020",https://cpj.org/data/people/maria-elena-ferral-hernandez/,Journalist,Confirmed,
Maria Elizabeth Macías Castro,Freelance,Mexico,Killed,Murder,"September 24, 2011",https://cpj.org/data/people/maria-elizabeth-macias-castro/,Journalist,Confirmed,
Maria Grazia Cutuli,Corriere della Serra,Afghanistan,Killed,Murder,"November 19, 2001",https://cpj.org/data/people/maria-grazia-cutuli/,Journalist,Confirmed,
María José Bravo,La Prensa,Nicaragua,Killed,Murder,"November 9, 2004",https://cpj.org/data/people/maria-jose-bravo/,Journalist,Confirmed,
María Veronica Tessari,Colombian Media,Venezuela,Killed,Dangerous Assignment,"January 15, 1993",https://cpj.org/data/people/maria-veronica-tessari/,Journalist,Confirmed,
Maricel Vigo,DXND,Philippines,Killed,Murder,"June 19, 2006",https://cpj.org/data/people/maricel-vigo/,Journalist,Confirmed,
Marie Colvin,The Sunday Times,Syria,Killed,Murder,"February 22, 2012",https://cpj.org/data/people/marie-colvin/,Journalist,Confirmed,
Marife “Neneng” Montaño,Saksi News and DXCI,Philippines,Killed,Murder,"November 23, 2009",https://cpj.org/data/people/marife-neneng-montano/,Journalist,Confirmed,
Mario Leonel Gómez Sánchez,El Heraldo de Chiapas,Mexico,Killed,Murder,"September 21, 2018",https://cpj.org/data/people/mario-leonel-gomez-sanchez/,Journalist,Confirmed,
Mario Randolfo Marques Lopes,Vassouras na Net,Brazil,Killed,Murder,"February 9, 2012",https://cpj.org/data/people/mario-randolfo-marques-lopes/,Journalist,Confirmed,
Mario Sy,Freelance,Philippines,Killed,Murder,"August 1, 2013",https://cpj.org/data/people/mario-sy/,Journalist,Confirmed,
Marites Cablitas,News Focus and DXDX,Philippines,Killed,Murder,"November 23, 2009",https://cpj.org/data/people/marites-cablitas/,Journalist,Confirmed,
Mark Gilbert Arriola,UNTV,Philippines,Killed,Murder,"November 23, 2009",https://cpj.org/data/people/mark-gilbert-arriola/,Journalist,Confirmed,
Marlene Garcia-Esperat,Midland News and DXKR,Philippines,Killed,Murder,"March 24, 2005",https://cpj.org/data/people/marlene-garcia-esperat/,Journalist,Confirmed,
Martin Adler,Freelance,Somalia,Killed,Murder,"June 23, 2006",https://cpj.org/data/people/martin-adler/,Journalist,Confirmed,
Martín La Rotta,La Palma Estéreo,Colombia,Killed,Murder,"February 7, 2004",https://cpj.org/data/people/martin-la-rotta/,Journalist,Confirmed,
Martin O'Hagan,Sunday World,UK,Killed,Murder,"September 28, 2001",https://cpj.org/data/people/martin-ohagan/,Journalist,Confirmed,
Martin Roxas,DYVR,Philippines,Killed,Murder,"August 7, 2008",https://cpj.org/data/people/martin-roxas/,Journalist,Confirmed,
Martinez Zogo,Amplitude FM,Cameroon,Killed,Murder,"January 17, 2023",https://cpj.org/data/people/martinez-zogo/,Journalist,Confirmed,
Marwan Al Sawaf,Alef Multimedia,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"December 1, 2023",https://cpj.org/data/people/marwan-al-sawaf/,Journalist,Confirmed,
Mauricio Cruz Solís,"Radiorama Michoacán, Minuto x Minuto",Mexico,Killed,Murder,"October 29, 2024",https://cpj.org/data/people/mauricio-cruz-solis/,Journalist,Confirmed,
Maximilien Lazard,Roi des Infos,Haiti,Killed,Dangerous Assignment,"February 23, 2022",https://cpj.org/data/people/maximilien-lazard/,Journalist,Confirmed,
Maximino Rodríguez,Freelance,Mexico,Killed,Murder,"April 14, 2017",https://cpj.org/data/people/maximino-rodriguez/,Journalist,Confirmed,
Maya Naser,Press TV,Syria,Killed,Crossfire,"September 26, 2012",https://cpj.org/data/people/maya-naser/,Journalist,Confirmed,
Mayada Ashraf,Al-Dustour,Egypt,Killed,Crossfire,"March 28, 2014",https://cpj.org/data/people/mayada-ashraf/,Journalist,Confirmed,
Mazen al-Tumeizi,Al-Arabiya,Iraq,Killed,Crossfire,"September 12, 2004",https://cpj.org/data/people/mazen-al-tumeizi/,Journalist,Confirmed,
Mazen Dana,Reuters,Iraq,Killed,Crossfire,"August 17, 2003",https://cpj.org/data/people/mazen-dana/,Journalist,Confirmed,
Mazhar Tayyara,Freelance,Syria,Killed,Crossfire,"February 4, 2012",https://cpj.org/data/people/mazhar-tayyara/,Journalist,Confirmed,
Mehboob Khan,Freelance,Pakistan,Killed,Dangerous Assignment,"April 28, 2007",https://cpj.org/data/people/mehboob-khan/,Journalist,Confirmed,
Mehmood Khan,DawnNews,Pakistan,Killed,Dangerous Assignment,"August 8, 2016",https://cpj.org/data/people/mehmood-khan/,Journalist,Confirmed,
Mekhlouf Boukzer,Algerian State Television,Algeria,Killed,Murder,"April 4, 1995",https://cpj.org/data/people/mekhlouf-boukzer/,Journalist,Confirmed,
Metin Göktepe,Evrensel,Turkey,Killed,Murder,"January 8, 1996",https://cpj.org/data/people/metin-goktepe/,Journalist,Confirmed,
Michael Kelly,Atlantic Monthly and The Washington Post,Iraq,Killed,Crossfire,"April 3, 2003",https://cpj.org/data/people/michael-kelly/,Journalist,Confirmed,
Michael Senior,Freelancer,Cambodia,Killed,Murder,"July 7, 1997",https://cpj.org/data/people/michael-senior/,Journalist,Confirmed,
Michael Tshele,Freelance,South Africa,Killed,Murder,"January 13, 2014",https://cpj.org/data/people/michael-tshele/,Journalist,Confirmed,
Michelle Lang,Calgary Herald and Canwest News Service,Afghanistan,Killed,Crossfire,"December 30, 2009",https://cpj.org/data/people/michelle-lang/,Journalist,Confirmed,
Mick Deane,Sky News,Egypt,Killed,Dangerous Assignment,"August 14, 2013",https://cpj.org/data/people/mick-deane/,Journalist,Confirmed,
Miguel Gil Moreno de Mora,The Associated Press,Sierra Leone,Killed,Crossfire,"May 24, 2000",https://cpj.org/data/people/miguel-gil-moreno-de-mora/,Journalist,Confirmed,
Miguel Pérez Julca,Radio Éxitos,Peru,Killed,Murder,"March 17, 2007",https://cpj.org/data/people/miguel-perez-julca/,Journalist,Confirmed,
Mika Yamamoto,Japan Press,Syria,Killed,Crossfire,"August 20, 2012",https://cpj.org/data/people/mika-yamamoto/,Journalist,Confirmed,
Mikhail Beketov,Khimkinskaya Pravda,Russia,Killed,Murder,"April 8, 2013",https://cpj.org/data/people/mikhail-beketov/,Journalist,Confirmed,
Milan Pantic,Vecernje Novosti,Yugoslavia,Killed,Murder,"June 11, 2001",https://cpj.org/data/people/milan-pantic/,Journalist,Confirmed,
Mina Khairi,Ariana News TV,Afghanistan,Killed,Murder,"June 3, 2021",https://cpj.org/data/people/mina-khairi/,Journalist,Confirmed,
Mir Illias Hossain,Dainik Bir Darpan,Bangladesh,Killed,Murder,"January 15, 2000",https://cpj.org/data/people/mir-illias-hossain/,Journalist,Confirmed,
Mir Wahed Shah,Khurshid TV,Afghanistan,Killed,Murder,"May 30, 2020",https://cpj.org/data/people/mir-wahed-shah/,Journalist,Confirmed,
Miran Krovatin,RAI-3 Television,Somalia,Killed,Murder,"March 20, 1994",https://cpj.org/data/people/miran-krovatin/,Journalist,Confirmed,
Miroslava Breach Velducea,La Jornada,Mexico,Killed,Murder,"March 23, 2017",https://cpj.org/data/people/miroslava-breach-velducea/,Journalist,Confirmed,
Mirwais Jalil,BBC World Service,Afghanistan,Killed,Murder,"July 29, 1994",https://cpj.org/data/people/mirwais-jalil/,Journalist,Confirmed,
Mirza Iqbal Hussain,News Network International,Pakistan,Killed,Dangerous Assignment,"January 10, 2013",https://cpj.org/data/people/mirza-iqbal-hussain/,Journalist,Confirmed,
Mirza Waseem Baig,92 News,Pakistan,Killed,Murder,"August 30, 2019",https://cpj.org/data/people/mirza-waseem-baig/,Journalist,Confirmed,
Misri Khan,Ausaf and Mashriq,Pakistan,Killed,Murder,"September 14, 2010",https://cpj.org/data/people/misri-khan/,Journalist,Confirmed,
Mohamad Al-Bayyari,Al-Aqsa TV,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"November 2, 2023",https://cpj.org/data/people/mohamad-al-bayyari/,Journalist,Confirmed,
Mohamad Al-Iff,Al-Rai,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"December 24, 2023",https://cpj.org/data/people/mohamad-al-iff/,Journalist,Confirmed,
Mohamed Abazied (George Samara),Nabd Syria Satellite Station/ Syria Media Organization (SMO),Syria,Killed,Crossfire,"March 12, 2017",https://cpj.org/data/people/mohamed-abazied-george-samara/,Journalist,Confirmed,
Mohamed Abderrahmani,El-Moudjahid,Algeria,Killed,Murder,"March 27, 1995",https://cpj.org/data/people/mohamed-abderrahmani/,Journalist,Confirmed,
Mohamed Abu Halima,An-Najah National University Radio,Israel and the Occupied Palestinian Territory,Killed,Crossfire,"March 22, 2004",https://cpj.org/data/people/mohamed-abu-halima/,Journalist,Confirmed,
Mohamed Abu Hassira,WAFA,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"November 7, 2023",https://cpj.org/data/people/mohamed-abu-hassira/,Journalist,Confirmed,
Mohamed Ahmed Taysir Bellou,Shahba Press,Syria,Killed,Crossfire,"November 19, 2013",https://cpj.org/data/people/mohamed-ahmed-taysir-bellou/,Journalist,Confirmed,
Mohamed al-Hamdani,Al-Itijah,Iraq,Killed,Dangerous Assignment,"February 24, 2011",https://cpj.org/data/people/mohamed-al-hamdani/,Journalist,Confirmed,
Mohamed al-Khal,Freelance,Syria,Killed,Crossfire,"November 25, 2012",https://cpj.org/data/people/mohamed-al-khal/,Journalist,Confirmed,
Mohamed al-Mesalma,Al-Jazeera,Syria,Killed,Crossfire,"January 18, 2013",https://cpj.org/data/people/mohamed-al-mesalma/,Journalist,Confirmed,
Mohamed Amin,Radio Shabelle,Somalia,Killed,Crossfire,"December 3, 2009",https://cpj.org/data/people/mohamed-amin/,Journalist,Confirmed,
Mohamed Ben Khalifa,Freelance,Libya,Killed,Crossfire,"January 19, 2019",https://cpj.org/data/people/mohamed-ben-khalifa/,Journalist,Confirmed,
Mohamed Dorbane,Le Soir d'Algérie,Algeria,Killed,Murder,"February 11, 1996",https://cpj.org/data/people/mohamed-dorbane/,Journalist,Confirmed,
Mohamed El Sayed Abu Skheil,Al-Quds Radio,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"March 18, 2024",https://cpj.org/data/people/mohamed-el-sayed-abu-skheil/,Journalist,Confirmed,
Mohamed El-Reefi,Freelance,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"March 15, 2024",https://cpj.org/data/people/mohamed-el-reefi/,Journalist,Confirmed,
Mohamed Guessab,Algerian Radio,Algeria,Killed,Murder,"August 12, 1996",https://cpj.org/data/people/mohamed-guessab/,Journalist,Confirmed,
Mohamed Ibrahim Raage,"Radio Mogadishu, Somali National Television",Somalia,Killed,Murder,"April 21, 2013",https://cpj.org/data/people/mohamed-ibrahim-raage/,Journalist,Confirmed,
Mohamed Isaq,Kalsan TV,Somalia,Killed,Murder,"December 5, 2014",https://cpj.org/data/people/mohamed-isaq/,Journalist,Confirmed,
Mohamed Isse Hassan,M24 Somali TV,Somalia,Killed,Dangerous Assignment,"October 29, 2022",https://cpj.org/data/people/mohamed-isse-hassan/,Journalist,Confirmed,
Mohamed Jamal Sobhi Al-Thalathini,Al-Quds Al-Youm,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"January 11, 2024",https://cpj.org/data/people/mohamed-jamal-sobhi-al-thalathini/,Journalist,Confirmed,
Mohamed Lamine Legoui,Algerian Press Service,Algeria,Killed,Murder,"July 21, 1994",https://cpj.org/data/people/mohamed-lamine-legoui/,Journalist,Confirmed,
Mohamed Manhal Abu Armana,Palestine Now,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"July 13, 2024",https://cpj.org/data/people/mohamed-manhal-abu-armana/,Journalist,Confirmed,
Mohamed Meceffeuk,Détective,Algeria,Killed,Murder,"April 13, 1994",https://cpj.org/data/people/mohamed-meceffeuk/,Journalist,Confirmed,
Mohamed Mekati,El-Moudjahid,Algeria,Killed,Murder,"January 10, 1996",https://cpj.org/data/people/mohamed-mekati/,Journalist,Confirmed,
Mohamed Meshmesh,Al-Aqsa Voice Radio,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"July 15, 2024",https://cpj.org/data/people/mohamed-meshmesh/,Journalist,Confirmed,
Mohamed Mohamud,Universal TV,Somalia,Killed,Murder,"October 26, 2013",https://cpj.org/data/people/mohamed-mohamud/,Journalist,Confirmed,
Mohamed Mohamud Turyare,Shabelle Media Network,Somalia,Killed,Murder,"October 28, 2012",https://cpj.org/data/people/mohamed-mohamud-turyare/,Journalist,Confirmed,
Mohamed Mouin Ayyash,Freelance,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"November 23, 2023",https://cpj.org/data/people/mohamed-mouin-ayyash/,Journalist,Confirmed,
Mohamed Nabil Al-Zaq,Al Quds,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"November 22, 2023",https://cpj.org/data/people/mohamed-nabil-al-zaq/,Journalist,Confirmed,
Mohamed Naser Abu Huwaidi,Al-Istiklal,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"December 23, 2023",https://cpj.org/data/people/mohamed-naser-abu-huwaidi/,Journalist,Confirmed,
Mohamed Quratem,Enab Baladi,Syria,Killed,Crossfire,"November 28, 2012",https://cpj.org/data/people/mohamed-quratem/,Journalist,Confirmed,
Mohamed Saeed al-Hamwi,Qaboun Media Center,Syria,Killed,Crossfire,"February 17, 2013",https://cpj.org/data/people/mohamed-saeed-al-hamwi/,Journalist,Confirmed,
Mohamed Sahal Omar,SBC TV,Somalia,Killed,Dangerous Assignment,"July 1, 2019",https://cpj.org/data/people/mohamed-sahal-omar/,Journalist,Confirmed,
Mohamed Salah Benachour,Algerian Press Service,Algeria,Killed,Murder,"October 20, 1994",https://cpj.org/data/people/mohamed-salah-benachour/,Journalist,Confirmed,
Mohamed Shamsan,Yemen Today,Yemen,Killed,Crossfire,"April 20, 2015",https://cpj.org/data/people/mohamed-shamsan/,Journalist,Confirmed,
Mohamed Taani,SMART News Agency,Syria,Killed,Crossfire,"June 27, 2014",https://cpj.org/data/people/mohamed-taani/,Journalist,Confirmed,
Mohamed Yaghi,Freelance,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"February 23, 2024",https://cpj.org/data/people/mohamed-yaghi/,Journalist,Confirmed,
Mohamed Yamen Naddaf,Shahba Press,Syria,Killed,Crossfire,"November 24, 2013",https://cpj.org/data/people/mohamed-yamen-naddaf/,Journalist,Confirmed,
Mohammad Abbas Mohammad,Al-Bayinnah al-Jadida,Iraq,Killed,Murder,"August 7, 2006",https://cpj.org/data/people/mohammad-abbas-mohammad/,Journalist,Confirmed,
Mohammad al-Qadasi,Belqees TV,Yemen,Killed,Crossfire,"January 22, 2018",https://cpj.org/data/people/mohammad-al-qadasi/,Journalist,Confirmed,
Mohammad Balousha,Palestine Today,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"October 17, 2023",https://cpj.org/data/people/mohammad-balousha/,Journalist,Confirmed,
Mohammad Hilal Karji,Baghdad TV,Iraq,Killed,Murder,"June 6, 2007",https://cpj.org/data/people/mohammad-hilal-karji/,Journalist,Confirmed,
Mohammad Imran,Express TV,Pakistan,Killed,Dangerous Assignment,"January 4, 2009",https://cpj.org/data/people/mohammad-imran/,Journalist,Confirmed,
Mohammad Jarghoun,Smart Media,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"October 7, 2023",https://cpj.org/data/people/mohammad-jarghoun/,Journalist,Confirmed,
Mohammad Nasir Mudasir,Melli Paigham Radio,Afghanistan,Killed,Murder,"December 15, 2016",https://cpj.org/data/people/mohammad-nasir-mudasir/,Journalist,Confirmed,
Mohammad Quamruzzaman,Neel Sagar,Bangladesh,Killed,Dangerous Assignment,"February 19, 1996",https://cpj.org/data/people/mohammad-quamruzzaman/,Journalist,Confirmed,
Mohammad Saeed,Al-Arabiya,Syria,Killed,Murder,"October 29, 2013",https://cpj.org/data/people/mohammad-saeed/,Journalist,Confirmed,
Mohammad Salim Angaar,Radio Television Afghanistan,Afghanistan,Killed,Dangerous Assignment,"October 18, 2018",https://cpj.org/data/people/mohammad-salim-angaar/,Journalist,Confirmed,
Mohammad Samdani Warsi,Parcham,Pakistan,Killed,Murder,"December 6, 1994",https://cpj.org/data/people/mohammad-samdani-warsi/,Journalist,Confirmed,
Mohammad Shamma,Al-Ikhbariya,Syria,Killed,Crossfire,"June 27, 2012",https://cpj.org/data/people/mohammad-shamma/,Journalist,Confirmed,
Mohammed Abdullahi Khalif,Voice of Peace,Somalia,Killed,Crossfire,"May 5, 2007",https://cpj.org/data/people/mohammed-abdullahi-khalif/,Journalist,Confirmed,
Mohammed Abed Rabbo,Al-Manara Agency,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"August 27, 2024",https://cpj.org/data/people/mohammed-abed-rabbo/,Journalist,Confirmed,
Mohammed Abu Daqqa,"Freelance, Al-Hadath",Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"July 29, 2024",https://cpj.org/data/people/mohammed-abu-daqqa/,Journalist,Confirmed,
Mohammed Abu Hatab,Palestine TV,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"November 2, 2023",https://cpj.org/data/people/mohammed-abu-hatab/,Journalist,Confirmed,
Mohammed Abu Jasser,"Al-Risala, Felesteen",Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"July 20, 2024",https://cpj.org/data/people/mohammed-abu-jasser/,Journalist,Confirmed,
Mohammed Abu Sharia,Shams News Agency,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"July 1, 2024",https://cpj.org/data/people/mohammed-abu-sharia/,Journalist,Confirmed,
Mohammed Al Qrinawi,Snd News Agency,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"December 14, 2024",https://cpj.org/data/people/mohammed-al-qrinawi/,Journalist,Confirmed,
Mohammed al-Asfar,Al-Jazeera,Syria,Killed,Crossfire,"June 26, 2015",https://cpj.org/data/people/mohammed-al-asfar/,Journalist,Confirmed,
Mohammed al-Ashram,Al-Ikhbariya,Syria,Killed,Crossfire,"October 10, 2012",https://cpj.org/data/people/mohammed-al-ashram/,Journalist,Confirmed,
Mohammed Al-Ladaa,Al Quds Al-Youm,Israel and the Occupied Palestinian Territory,Killed,Murder,"December 26, 2024",https://cpj.org/data/people/mohammed-al-ladaa/,Journalist,Confirmed,
Mohammed al-Nabbous,Libya Al-Hurra TV,Libya,Killed,Crossfire,"March 19, 2011",https://cpj.org/data/people/mohammed-al-nabbous/,Journalist,Confirmed,
Mohammed al-Qasim,Rozana Radio,Syria,Killed,Crossfire,"September 10, 2014",https://cpj.org/data/people/mohammed-al-qasim/,Journalist,Confirmed,
Mohammed Al-Salhi,Fourth Authority news agency,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"October 7, 2023",https://cpj.org/data/people/mohammed-al-salhi/,Journalist,Confirmed,
Mohammed Al-Sharafi,Freelance,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"December 18, 2024",https://cpj.org/data/people/mohammed-al-sharafi/,Journalist,Confirmed,
Mohammed Al-Talmas,Safa News Agency,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"January 14, 2025",https://cpj.org/data/people/mohammed-al-talmas/,Journalist,Confirmed,
